longitude,latitude,wind_direction_10m_dominant
73.625,9.5,176
73.875,9.5,216
74.125,9.5,207
74.375,9.5,218
74.625,9.5,205
74.875,9.5,227
75.125,9.5,178
75.375,9.5,215
75.625,9.5,202
75.875,9.5,213
76.125,9.5,203
76.375,9.5,227
76.625,9.5,175
76.75,9.5,212
77.125,9.5,195
77.625,9.5,207
77.875,9.5,201
78.125,9.5,226
78.375,9.5,174
78.625,9.5,211
78.875,9.5,192
79.375,9.5,203
79.625,9.5,199
79.875,9.5,225
80.375,9.5,174
80.875,9.5,208
81.125,9.5,186
81.375,9.5,195
81.625,9.5,196
81.875,9.5,225
82.125,9.5,171
82.375,9.5,204
82.625,9.5,180
82.875,9.5,189
83.125,9.5,192
83.375,9.5,223
83.625,9.5,171
83.875,9.5,202
84.125,9.5,176
84.375,9.5,184
84.625,9.5,191
84.875,9.5,223
85.125,9.5,170
85.375,9.5,198
85.625,9.5,170
85.875,9.5,177
86.125,9.5,187
86.375,9.5,222
86.625,9.5,171
86.875,9.5,196
87.125,9.5,165
87.375,9.5,170
87.625,9.5,185
87.875,9.5,225
88.125,9.5,168
88.375,9.5,190
88.625,9.5,160
76.75,9.625,162
68.875,9.75,179
69.125,9.75,225
69.375,9.75,168
69.625,9.75,187
69.875,9.75,158
70.125,9.75,159
70.375,9.75,178
70.625,9.75,225
70.875,9.75,27
71.125,9.75,343
71.375,9.75,340
71.625,9.75,328
71.875,9.75,319
72.125,9.75,313
72.375,9.75,20
72.625,9.75,344
72.875,9.75,338
73.125,9.75,327
73.375,9.75,320
73.625,9.75,311
73.875,9.75,16
74.125,9.75,343
74.375,9.75,336
74.625,9.75,325
74.875,9.75,318
75.125,9.75,308
75.375,9.75,16
75.625,9.75,341
75.875,9.75,334
76.375,9.75,324
76.625,9.75,320
77.0,9.75,308
77.625,9.75,13
77.875,9.75,342
78.125,9.75,333
78.375,9.75,323
78.625,9.75,320
78.875,9.75,308
79.0,9.75,9
79.375,9.75,343
79.625,9.75,331
80.0,9.75,321
80.125,9.75,319
80.25,9.75,306
80.625,9.75,2
80.875,9.75,340
81.125,9.75,329
81.375,9.75,318
81.625,9.75,319
81.875,9.75,306
82.125,9.75,357
82.375,9.75,338
82.625,9.75,327
82.875,9.75,316
83.125,9.75,318
83.375,9.75,304
83.625,9.75,352
83.875,9.75,335
84.125,9.75,325
84.375,9.75,314
84.625,9.75,317
84.875,9.75,302
85.125,9.75,350
85.375,9.75,330
85.625,9.75,323
85.875,9.75,312
86.125,9.75,319
86.375,9.75,303
86.625,9.75,348
86.875,9.75,327
87.125,9.75,321
87.375,9.75,310
87.625,9.75,320
87.875,9.75,303
88.125,9.75,348
88.375,9.75,325
88.625,9.75,321
76.25,9.875,307
77.375,9.875,319
68.875,10.0,302
69.125,10.0,346
69.375,10.0,325
69.625,10.0,320
69.875,10.0,304
70.125,10.0,318
70.375,10.0,302
70.625,10.0,345
70.875,10.0,326
71.125,10.0,321
71.375,10.0,304
71.625,10.0,317
71.875,10.0,301
72.125,10.0,346
72.375,10.0,327
72.625,10.0,320
72.875,10.0,302
73.125,10.0,314
73.375,10.0,300
73.625,10.0,348
73.875,10.0,329
74.125,10.0,320
74.375,10.0,301
74.625,10.0,312
74.875,10.0,298
75.125,10.0,347
75.375,10.0,328
75.625,10.0,319
75.875,10.0,300
76.375,10.0,311
76.625,10.0,297
76.875,10.0,346
77.375,10.0,329
77.625,10.0,318
77.875,10.0,301
78.125,10.0,308
78.375,10.0,295
78.625,10.0,343
78.875,10.0,330
79.125,10.0,315
79.25,10.0,301
79.625,10.0,307
79.875,10.0,294
80.125,10.0,339
80.375,10.0,328
80.625,10.0,314
80.875,10.0,300
81.125,10.0,305
81.375,10.0,293
81.625,10.0,330
81.875,10.0,323
82.125,10.0,312
82.375,10.0,297
82.625,10.0,302
82.875,10.0,292
83.125,10.0,324
83.375,10.0,319
83.625,10.0,308
83.875,10.0,295
84.125,10.0,300
84.375,10.0,291
84.625,10.0,320
84.875,10.0,317
85.125,10.0,306
85.375,10.0,293
85.625,10.0,299
85.875,10.0,290
86.125,10.0,311
86.375,10.0,316
86.625,10.0,305
86.875,10.0,290
87.125,10.0,296
87.375,10.0,289
87.625,10.0,306
87.875,10.0,316
88.125,10.0,304
88.375,10.0,288
88.625,10.0,295
76.25,10.125,288
77.125,10.125,302
77.25,10.125,316
68.875,10.25,303
69.125,10.25,286
69.375,10.25,294
69.625,10.25,287
69.875,10.25,298
70.125,10.25,315
70.375,10.25,301
70.625,10.25,284
70.875,10.25,292
71.125,10.25,286
71.375,10.25,294
71.625,10.25,316
71.875,10.25,299
72.125,10.25,283
72.375,10.25,290
72.625,10.25,285
72.875,10.25,290
73.125,10.25,315
73.375,10.25,298
73.625,10.25,282
73.875,10.25,289
74.125,10.25,284
74.375,10.25,296
74.625,10.25,315
74.875,10.25,299
75.125,10.25,282
75.375,10.25,287
75.625,10.25,283
75.875,10.25,298
76.375,10.25,316
76.625,10.25,301
77.375,10.25,282
77.625,10.25,286
78.0,10.25,282
78.125,10.25,302
78.375,10.25,316
78.625,10.25,304
78.875,10.25,283
79.125,10.25,284
80.125,10.25,282
80.375,10.25,312
80.625,10.25,318
80.875,10.25,307
81.125,10.25,283
81.375,10.25,281
81.625,10.25,280
81.875,10.25,315
82.125,10.25,319
82.375,10.25,309
82.625,10.25,283
82.875,10.25,280
83.125,10.25,279
83.375,10.25,320
83.625,10.25,321
83.875,10.25,311
84.125,10.25,283
84.375,10.25,278
84.625,10.25,279
84.875,10.25,332
85.125,10.25,322
85.375,10.25,314
85.625,10.25,283
85.875,10.25,278
86.125,10.25,276
86.375,10.25,334
86.625,10.25,322
86.875,10.25,314
87.125,10.25,282
87.375,10.25,277
87.625,10.25,275
87.875,10.25,335
88.125,10.25,322
88.375,10.25,317
88.625,10.25,282
76.25,10.375,275
76.75,10.375,274
79.25,10.375,334
79.5,10.375,322
79.75,10.375,324
68.875,10.5,282
69.125,10.5,272
69.375,10.5,272
69.625,10.5,332
69.875,10.5,320
70.125,10.5,323
70.375,10.5,282
70.625,10.5,271
70.875,10.5,272
71.125,10.5,330
71.375,10.5,319
71.625,10.5,323
71.875,10.5,283
72.125,10.5,270
72.375,10.5,272
72.625,10.5,329
72.875,10.5,318
73.125,10.5,325
73.375,10.5,284
73.625,10.5,269
73.875,10.5,270
74.125,10.5,326
74.375,10.5,315
74.625,10.5,324
74.875,10.5,285
75.125,10.5,268
75.375,10.5,271
75.625,10.5,328
76.125,10.5,313
77.375,10.5,323
77.625,10.5,287
77.875,10.5,269
78.125,10.5,272
78.375,10.5,329
78.625,10.5,312
78.875,10.5,322
79.125,10.5,295
79.375,10.5,272
79.625,10.5,274
79.875,10.5,326
80.125,10.5,309
80.375,10.5,322
80.625,10.5,320
80.875,10.5,294
81.125,10.5,286
81.375,10.5,313
81.625,10.5,300
81.875,10.5,311
82.125,10.5,297
82.375,10.5,282
82.625,10.5,286
82.875,10.5,300
83.125,10.5,293
83.375,10.5,301
83.625,10.5,285
83.875,10.5,274
84.125,10.5,282
84.375,10.5,298
84.625,10.5,266
84.875,10.5,274
85.125,10.5,259
85.375,10.5,249
85.625,10.5,263
85.875,10.5,294
86.125,10.5,262
86.375,10.5,269
86.625,10.5,260
86.875,10.5,249
87.125,10.5,259
87.375,10.5,300
87.625,10.5,262
87.875,10.5,268
88.125,10.5,260
88.375,10.5,248
88.625,10.5,255
76.0,10.625,309
76.5,10.625,258
77.0,10.625,267
77.125,10.625,256
68.875,10.75,240
69.125,10.75,245
69.375,10.75,311
69.625,10.75,258
69.875,10.75,265
70.125,10.75,256
70.375,10.75,240
70.625,10.75,247
70.875,10.75,310
71.125,10.75,257
71.375,10.75,264
71.625,10.75,254
71.875,10.75,239
72.125,10.75,246
72.375,10.75,307
72.625,10.75,255
72.875,10.75,261
73.125,10.75,251
73.375,10.75,236
73.625,10.75,242
73.875,10.75,300
74.125,10.75,253
74.375,10.75,261
74.625,10.75,250
74.875,10.75,236
75.125,10.75,242
75.375,10.75,289
75.625,10.75,250
76.125,10.75,258
76.375,10.75,248
76.625,10.75,234
76.875,10.75,240
77.125,10.75,272
77.375,10.75,247
77.625,10.75,256
77.875,10.75,248
78.125,10.75,233
78.375,10.75,239
78.625,10.75,243
78.875,10.75,243
79.125,10.75,252
79.375,10.75,246
79.625,10.75,233
79.875,10.75,239
80.125,10.75,220
80.375,10.75,240
80.625,10.75,248
80.875,10.75,245
81.125,10.75,231
81.375,10.75,237
81.625,10.75,204
81.875,10.75,237
82.125,10.75,246
82.375,10.75,243
82.625,10.75,229
82.875,10.75,236
83.125,10.75,191
83.375,10.75,233
83.625,10.75,241
83.875,10.75,241
84.125,10.75,226
84.375,10.75,234
84.625,10.75,189
84.875,10.75,230
85.125,10.75,235
85.375,10.75,239
85.625,10.75,224
85.875,10.75,233
86.125,10.75,186
86.375,10.75,228
86.625,10.75,231
86.875,10.75,237
87.125,10.75,222
87.375,10.75,232
87.625,10.75,180
87.875,10.75,225
88.125,10.75,226
88.375,10.75,234
88.625,10.75,217
75.875,10.875,230
79.75,10.875,178
68.875,11.0,223
69.125,11.0,222
69.375,11.0,230
69.625,11.0,215
69.875,11.0,228
70.125,11.0,174
70.375,11.0,219
70.625,11.0,216
70.875,11.0,226
71.125,11.0,211
71.375,11.0,226
71.625,11.0,172
71.875,11.0,218
72.125,11.0,213
72.375,11.0,224
72.625,11.0,208
72.875,11.0,226
73.125,11.0,172
73.375,11.0,216
73.625,11.0,210
73.875,11.0,221
74.125,11.0,206
74.375,11.0,225
74.625,11.0,167
74.875,11.0,211
75.125,11.0,202
75.375,11.0,215
75.625,11.0,200
75.875,11.0,223
76.125,11.0,167
76.375,11.0,209
76.75,11.0,198
77.125,11.0,211
77.375,11.0,198
77.625,11.0,223
77.875,11.0,165
78.125,11.0,205
78.375,11.0,192
78.625,11.0,205
78.875,11.0,196
79.125,11.0,221
79.375,11.0,167
79.625,11.0,204
80.125,11.0,187
80.375,11.0,199
80.625,11.0,194
80.875,11.0,220
81.125,11.0,167
81.375,11.0,202
81.625,11.0,184
81.875,11.0,194
82.125,11.0,192
82.375,11.0,219
82.625,11.0,165
82.875,11.0,198
83.125,11.0,177
83.375,11.0,187
83.625,11.0,188
83.875,11.0,218
84.125,11.0,165
84.375,11.0,196
84.625,11.0,173
84.875,11.0,181
85.125,11.0,185
85.375,11.0,217
85.625,11.0,166
85.875,11.0,191
86.125,11.0,166
86.375,11.0,172
86.625,11.0,182
86.875,11.0,218
87.125,11.0,163
87.375,11.0,184
87.625,11.0,162
87.875,11.0,166
88.125,11.0,177
88.375,11.0,217
88.625,11.0,162
76.75,11.125,182
68.875,11.25,159
69.125,11.25,161
69.375,11.25,174
69.625,11.25,219
69.875,11.25,160
70.125,11.25,175
70.375,11.25,155
70.625,11.25,157
70.875,11.25,169
71.125,11.25,220
71.375,11.25,28
71.625,11.25,346
71.875,11.25,339
72.125,11.25,330
72.375,11.25,322
72.625,11.25,316
72.875,11.25,19
73.125,11.25,348
73.375,11.25,339
73.625,11.25,328
73.875,11.25,322
74.125,11.25,314
74.375,11.25,18
74.625,11.25,347
74.875,11.25,337
75.125,11.25,327
75.375,11.25,322
75.875,11.25,314
76.25,11.25,17
76.75,11.25,346
77.125,11.25,336
77.375,11.25,326
77.625,11.25,323
77.875,11.25,314
78.125,11.25,11
78.25,11.25,345
78.875,11.25,333
79.125,11.25,323
79.375,11.25,323
79.625,11.25,313
80.125,11.25,8
80.375,11.25,344
80.625,11.25,331
80.875,11.25,321
81.125,11.25,323
81.375,11.25,312
81.625,11.25,5
81.875,11.25,342
82.125,11.25,329
82.375,11.25,319
82.625,11.25,321
82.875,11.25,311
83.125,11.25,355
83.375,11.25,336
83.625,11.25,326
83.875,11.25,315
84.125,11.25,321
84.375,11.25,310
84.625,11.25,351
84.875,11.25,334
85.125,11.25,324
85.375,11.25,314
85.625,11.25,322
85.875,11.25,309
86.125,11.25,349
86.375,11.25,331
86.625,11.25,322
86.875,11.25,313
87.125,11.25,323
87.375,11.25,308
87.625,11.25,349
87.875,11.25,327
88.125,11.25,320
88.375,11.25,309
88.625,11.25,322
75.75,11.375,306
76.0,11.375,349
76.5,11.375,326
77.25,11.375,319
78.625,11.375,307
79.75,11.375,321
68.875,11.5,305
69.125,11.5,348
69.375,11.5,326
69.625,11.5,320
69.875,11.5,305
70.125,11.5,319
70.375,11.5,304
70.625,11.5,346
70.875,11.5,327
71.125,11.5,321
71.375,11.5,304
71.625,11.5,318
71.875,11.5,301
72.125,11.5,347
72.375,11.5,329
72.625,11.5,320
72.875,11.5,303
73.125,11.5,316
73.375,11.5,300
73.625,11.5,348
73.875,11.5,329
74.125,11.5,319
74.375,11.5,301
74.625,11.5,314
74.875,11.5,299
75.125,11.5,349
75.375,11.5,328
75.75,11.5,318
76.125,11.5,301
76.5,11.5,311
77.0,11.5,296
77.625,11.5,346
77.875,11.5,331
78.125,11.5,317
78.375,11.5,302
78.875,11.5,310
79.125,11.5,295
79.375,11.5,346
79.625,11.5,331
79.75,11.5,315
80.125,11.5,301
80.375,11.5,308
80.625,11.5,294
80.875,11.5,343
81.125,11.5,327
81.375,11.5,310
81.625,11.5,298
81.875,11.5,306
82.125,11.5,292
82.375,11.5,339
82.625,11.5,323
82.875,11.5,308
83.125,11.5,296
83.375,11.5,304
83.625,11.5,291
83.875,11.5,335
84.125,11.5,319
84.375,11.5,306
84.625,11.5,295
84.875,11.5,303
85.125,11.5,291
85.375,11.5,327
85.625,11.5,317
85.875,11.5,303
86.125,11.5,291
86.375,11.5,300
86.625,11.5,289
86.875,11.5,323
87.125,11.5,317
87.375,11.5,303
87.625,11.5,289
87.875,11.5,299
88.125,11.5,288
88.375,11.5,319
88.625,11.5,316
76.5,11.625,302
77.0,11.625,288
77.25,11.625,297
79.75,11.625,287
68.875,11.75,308
69.125,11.75,316
69.375,11.75,301
69.625,11.75,286
69.875,11.75,295
70.125,11.75,286
70.375,11.75,303
70.625,11.75,316
70.875,11.75,300
71.125,11.75,287
71.375,11.75,294
71.625,11.75,285
71.875,11.75,291
72.125,11.75,317
72.375,11.75,299
72.625,11.75,289
72.875,11.75,294
73.125,11.75,284
73.375,11.75,290
73.625,11.75,317
73.875,11.75,299
74.125,11.75,289
74.375,11.75,291
74.625,11.75,284
74.875,11.75,291
75.125,11.75,317
75.625,11.75,301
76.375,11.75,289
76.625,11.75,290
76.875,11.75,283
77.375,11.75,295
77.625,11.75,317
77.875,11.75,305
78.625,11.75,289
78.875,11.75,289
79.125,11.75,281
79.375,11.75,304
79.625,11.75,318
80.125,11.75,307
80.375,11.75,287
80.625,11.75,286
80.875,11.75,281
81.125,11.75,309
81.375,11.75,320
81.625,11.75,308
81.875,11.75,287
82.125,11.75,285
82.375,11.75,280
82.625,11.75,319
82.875,11.75,323
83.125,11.75,312
83.375,11.75,287
83.625,11.75,284
83.875,11.75,278
84.125,11.75,326
84.375,11.75,324
84.625,11.75,314
84.875,11.75,286
85.125,11.75,283
85.375,11.75,277
85.625,11.75,334
85.875,11.75,324
86.125,11.75,314
86.375,11.75,284
86.625,11.75,281
86.875,11.75,275
87.125,11.75,337
87.375,11.75,325
87.625,11.75,315
87.875,11.75,283
88.125,11.75,279
88.375,11.75,273
88.625,11.75,338
75.5,11.875,326
76.0,11.875,322
76.25,11.875,282
78.0,11.875,278
78.25,11.875,273
68.875,12.0,335
69.125,12.0,325
69.375,12.0,325
69.625,12.0,282
69.875,12.0,275
70.125,12.0,271
70.375,12.0,333
70.625,12.0,323
70.875,12.0,326
71.125,12.0,282
71.375,12.0,274
71.625,12.0,270
71.875,12.0,332
72.125,12.0,322
72.375,12.0,326
72.625,12.0,283
72.875,12.0,273
73.125,12.0,270
73.375,12.0,330
73.625,12.0,319
73.875,12.0,327
74.125,12.0,285
74.375,12.0,271
74.625,12.0,269
74.875,12.0,330
75.25,12.0,319
75.375,12.0,327
75.625,12.0,285
76.0,12.0,272
76.375,12.0,268
76.625,12.0,332
76.875,12.0,319
77.0,12.0,325
77.5,12.0,287
77.875,12.0,272
78.125,12.0,269
78.375,12.0,332
78.875,12.0,317
79.125,12.0,329
79.375,12.0,351
79.625,12.0,282
79.875,12.0,277
80.125,12.0,326
80.375,12.0,311
80.625,12.0,324
80.875,12.0,327
81.125,12.0,295
81.375,12.0,289
81.625,12.0,321
81.875,12.0,307
82.125,12.0,319
82.375,12.0,311
82.625,12.0,292
82.875,12.0,290
83.125,12.0,313
83.375,12.0,301
83.625,12.0,310
83.875,12.0,301
84.125,12.0,286
84.375,12.0,285
84.625,12.0,308
84.875,12.0,266
85.125,12.0,278
85.375,12.0,255
85.625,12.0,242
85.875,12.0,258
86.125,12.0,302
86.375,12.0,260
86.625,12.0,274
86.875,12.0,252
87.125,12.0,237
87.375,12.0,250
87.625,12.0,300
87.875,12.0,262
88.125,12.0,277
88.375,12.0,255
88.625,12.0,240
77.625,12.125,248
78.625,12.125,309
68.875,12.25,256
69.125,12.25,265
69.375,12.25,253
69.625,12.25,239
69.875,12.25,241
70.125,12.25,313
70.375,12.25,256
70.625,12.25,258
70.875,12.25,248
71.125,12.25,237
71.375,12.25,236
71.625,12.25,314
71.875,12.25,255
72.125,12.25,254
72.375,12.25,247
72.625,12.25,236
72.875,12.25,237
73.125,12.25,314
73.375,12.25,252
73.625,12.25,255
73.875,12.25,243
74.125,12.25,233
74.375,12.25,234
74.625,12.25,310
75.125,12.25,251
75.375,12.25,260
75.875,12.25,243
76.125,12.25,232
76.375,12.25,234
76.625,12.25,303
76.875,12.25,250
77.125,12.25,261
77.5,12.25,243
78.125,12.25,231
78.375,12.25,234
78.625,12.25,278
78.875,12.25,246
79.125,12.25,261
79.375,12.25,243
79.625,12.25,229
79.875,12.25,233
80.0,12.25,231
80.375,12.25,242
80.625,12.25,256
80.875,12.25,244
81.125,12.25,229
81.375,12.25,234
81.625,12.25,200
81.875,12.25,238
82.125,12.25,251
82.375,12.25,242
82.625,12.25,228
82.875,12.25,233
83.125,12.25,190
83.375,12.25,235
83.625,12.25,248
83.875,12.25,241
84.125,12.25,227
84.375,12.25,233
84.625,12.25,185
84.875,12.25,232
85.125,12.25,241
85.375,12.25,240
85.625,12.25,225
85.875,12.25,233
86.125,12.25,177
86.375,12.25,228
86.625,12.25,236
86.875,12.25,238
87.125,12.25,222
87.375,12.25,231
87.625,12.25,175
87.875,12.25,225
88.125,12.25,231
88.375,12.25,236
88.625,12.25,220
75.0,12.375,229
75.75,12.375,165
77.625,12.375,219
77.875,12.375,225
68.875,12.5,232
69.125,12.5,215
69.375,12.5,225
69.625,12.5,165
69.875,12.5,217
70.125,12.5,218
70.375,12.5,228
70.625,12.5,211
70.875,12.5,225
71.125,12.5,163
71.375,12.5,216
71.625,12.5,215
71.875,12.5,226
72.125,12.5,209
72.375,12.5,223
72.625,12.5,160
72.875,12.5,212
73.125,12.5,209
73.375,12.5,222
73.625,12.5,205
73.875,12.5,220
74.125,12.5,162
74.375,12.5,211
74.625,12.5,205
75.125,12.5,218
75.5,12.5,201
76.125,12.5,221
76.375,12.5,160
76.625,12.5,207
76.875,12.5,199
77.125,12.5,213
77.375,12.5,197
77.625,12.5,219
77.875,12.5,160
78.125,12.5,205
78.375,12.5,196
78.625,12.5,209
78.875,12.5,195
79.0,12.5,219
79.375,12.5,160
79.625,12.5,203
79.875,12.5,192
80.125,12.5,205
80.375,12.5,194
80.625,12.5,219
80.875,12.5,158
81.125,12.5,195
81.375,12.5,184
81.625,12.5,195
81.875,12.5,189
82.125,12.5,214
82.375,12.5,158
82.625,12.5,193
82.875,12.5,180
83.125,12.5,191
83.375,12.5,186
83.625,12.5,213
83.875,12.5,158
84.125,12.5,188
84.375,12.5,173
84.625,12.5,183
84.875,12.5,181
85.125,12.5,211
85.375,12.5,160
85.625,12.5,186
85.875,12.5,169
86.125,12.5,176
86.375,12.5,180
86.625,12.5,212
86.875,12.5,159
87.125,12.5,184
87.375,12.5,165
87.625,12.5,171
87.875,12.5,177
88.125,12.5,213
88.375,12.5,158
88.625,12.5,177
75.0,12.625,160
75.25,12.625,163
75.5,12.625,172
75.875,12.625,214
79.0,12.625,157
68.875,12.75,176
69.125,12.75,157
69.375,12.75,159
69.625,12.75,169
69.875,12.75,215
70.125,12.75,157
70.375,12.75,170
70.625,12.75,153
70.875,12.75,155
71.125,12.75,165
71.375,12.75,216
71.625,12.75,23
71.875,12.75,350
72.125,12.75,340
72.375,12.75,331
72.625,12.75,323
72.875,12.75,316
73.125,12.75,20
73.375,12.75,350
73.625,12.75,340
73.875,12.75,329
74.125,12.75,323
74.375,12.75,315
74.625,12.75,17
74.875,12.75,349
75.125,12.75,338
75.375,12.75,327
75.875,12.75,324
76.125,12.75,316
76.375,12.75,16
76.625,12.75,348
76.875,12.75,337
77.125,12.75,327
77.375,12.75,325
77.625,12.75,316
77.875,12.75,12
78.375,12.75,346
79.375,12.75,334
79.625,12.75,325
79.875,12.75,325
80.125,12.75,315
80.375,12.75,7
80.625,12.75,344
80.875,12.75,332
81.125,12.75,322
81.375,12.75,324
81.625,12.75,313
81.875,12.75,3
82.125,12.75,342
82.375,12.75,330
82.625,12.75,319
82.875,12.75,323
83.125,12.75,313
83.375,12.75,356
83.625,12.75,337
83.875,12.75,326
84.125,12.75,317
84.375,12.75,323
84.625,12.75,312
84.875,12.75,350
85.125,12.75,334
85.375,12.75,324
85.625,12.75,316
85.875,12.75,325
86.125,12.75,310
86.375,12.75,348
86.625,12.75,330
86.875,12.75,322
87.125,12.75,313
87.375,12.75,324
87.625,12.75,308
87.875,12.75,349
88.125,12.75,328
88.375,12.75,321
88.625,12.75,311
78.0,12.875,323
78.5,12.875,307
79.0,12.875,349
68.875,13.0,327
69.125,13.0,321
69.375,13.0,309
69.625,13.0,322
69.875,13.0,305
70.125,13.0,349
70.375,13.0,327
70.625,13.0,323
70.875,13.0,307
71.125,13.0,320
71.375,13.0,303
71.625,13.0,348
71.875,13.0,328
72.125,13.0,321
72.375,13.0,306
72.625,13.0,319
72.875,13.0,302
73.125,13.0,347
73.375,13.0,329
73.625,13.0,321
73.875,13.0,303
74.125,13.0,315
74.375,13.0,300
74.875,13.0,349
75.125,13.0,328
75.375,13.0,319
75.625,13.0,302
75.875,13.0,313
76.125,13.0,298
76.375,13.0,349
76.625,13.0,327
76.875,13.0,319
77.125,13.0,303
77.375,13.0,312
77.625,13.0,298
77.875,13.0,347
78.125,13.0,330
78.375,13.0,315
78.875,13.0,301
79.375,13.0,309
79.625,13.0,294
79.875,13.0,345
80.125,13.0,328
80.25,13.0,312
80.625,13.0,300
80.875,13.0,308
81.125,13.0,294
81.375,13.0,345
81.625,13.0,325
81.875,13.0,307
82.125,13.0,297
82.375,13.0,307
82.625,13.0,292
82.875,13.0,344
83.125,13.0,320
83.375,13.0,305
83.625,13.0,296
83.875,13.0,305
84.125,13.0,291
84.375,13.0,337
84.625,13.0,317
84.875,13.0,303
85.125,13.0,293
85.375,13.0,303
85.625,13.0,290
85.875,13.0,333
86.125,13.0,316
86.375,13.0,302
86.625,13.0,291
86.875,13.0,301
87.125,13.0,289
87.375,13.0,330
87.625,13.0,315
87.875,13.0,302
88.125,13.0,289
88.375,13.0,300
88.625,13.0,288
74.75,13.125,323
75.0,13.125,316
79.0,13.125,301
68.875,13.25,288
69.125,13.25,298
69.375,13.25,287
69.625,13.25,318
69.875,13.25,316
70.125,13.25,300
70.375,13.25,289
70.625,13.25,299
70.875,13.25,286
71.125,13.25,311
71.375,13.25,316
71.625,13.25,300
71.875,13.25,290
72.125,13.25,298
72.375,13.25,285
72.625,13.25,299
72.875,13.25,317
73.125,13.25,299
73.375,13.25,291
73.625,13.25,298
73.875,13.25,285
74.125,13.25,285
74.375,13.25,316
74.875,13.25,301
75.375,13.25,292
75.875,13.25,296
76.375,13.25,283
76.625,13.25,288
76.875,13.25,316
77.125,13.25,302
77.375,13.25,293
77.625,13.25,294
77.875,13.25,282
78.125,13.25,290
78.375,13.25,317
78.625,13.25,305
78.875,13.25,293
79.375,13.25,292
79.625,13.25,282
79.875,13.25,298
80.125,13.25,321
80.625,13.25,308
80.875,13.25,291
81.125,13.25,291
81.375,13.25,280
81.625,13.25,306
81.875,13.25,324
82.125,13.25,310
82.375,13.25,290
82.625,13.25,290
82.875,13.25,279
83.125,13.25,319
83.375,13.25,326
83.625,13.25,312
83.875,13.25,288
84.125,13.25,289
84.375,13.25,278
84.625,13.25,338
84.875,13.25,328
85.125,13.25,315
85.375,13.25,286
85.625,13.25,286
85.875,13.25,275
86.125,13.25,341
86.375,13.25,329
86.625,13.25,313
86.875,13.25,284
87.125,13.25,285
87.375,13.25,274
87.625,13.25,342
87.875,13.25,331
88.125,13.25,320
88.375,13.25,280
88.625,13.25,283
74.75,13.375,273
75.5,13.375,340
76.0,13.375,330
80.25,13.375,328
68.875,13.5,279
69.125,13.5,280
69.375,13.5,271
69.625,13.5,337
69.875,13.5,328
70.125,13.5,328
70.375,13.5,279
70.625,13.5,278
70.875,13.5,270
71.125,13.5,336
71.375,13.5,326
71.625,13.5,329
71.875,13.5,280
72.125,13.5,277
72.375,13.5,268
72.625,13.5,335
72.875,13.5,324
73.125,13.5,329
73.375,13.5,281
73.625,13.5,274
73.875,13.5,266
74.125,13.5,333
74.375,13.5,323
74.875,13.5,329
75.125,13.5,281
75.375,13.5,273
75.875,13.5,266
76.125,13.5,333
76.375,13.5,323
76.625,13.5,328
76.875,13.5,283
77.125,13.5,273
77.375,13.5,265
77.625,13.5,336
77.875,13.5,322
78.125,13.5,326
78.375,13.5,288
78.625,13.5,274
79.125,13.5,266
79.5,13.5,332
79.625,13.5,317
79.75,13.5,329
80.125,13.5,351
80.625,13.5,282
80.875,13.5,277
81.125,13.5,331
81.375,13.5,318
81.625,13.5,334
81.875,13.5,1
82.125,13.5,275
82.375,13.5,285
82.625,13.5,291
82.875,13.5,287
83.125,13.5,286
83.375,13.5,270
83.625,13.5,258
83.875,13.5,274
84.125,13.5,290
84.375,13.5,283
84.625,13.5,286
84.875,13.5,285
85.125,13.5,285
85.375,13.5,290
85.625,13.5,299
85.875,13.5,287
86.125,13.5,288
86.375,13.5,272
86.625,13.5,269
86.875,13.5,270
87.125,13.5,283
87.375,13.5,275
87.625,13.5,284
87.875,13.5,247
88.125,13.5,244
88.375,13.5,250
88.625,13.5,306
74.75,13.625,264
75.5,13.625,81
78.75,13.625,246
68.875,13.75,239
69.125,13.75,249
69.375,13.75,314
69.625,13.75,256
69.875,13.75,207
70.125,13.75,243
70.375,13.75,236
70.625,13.75,243
70.875,13.75,315
71.125,13.75,259
71.375,13.75,254
71.625,13.75,248
71.875,13.75,231
72.125,13.75,244
72.375,13.75,319
72.625,13.75,253
72.875,13.75,266
73.125,13.75,239
73.375,13.75,234
73.625,13.75,232
73.875,13.75,320
74.125,13.75,251
74.375,13.75,270
74.875,13.75,240
75.125,13.75,233
75.375,13.75,233
75.625,13.75,319
75.875,13.75,249
76.125,13.75,277
76.375,13.75,241
76.625,13.75,231
76.875,13.75,232
77.125,13.75,313
77.375,13.75,247
77.625,13.75,274
77.875,13.75,242
78.125,13.75,230
78.375,13.75,232
78.625,13.75,259
78.875,13.75,243
79.125,13.75,265
79.375,13.75,243
79.625,13.75,227
79.875,13.75,232
80.125,13.75,205
80.625,13.75,239
80.875,13.75,263
81.125,13.75,243
81.375,13.75,226
81.625,13.75,230
81.875,13.75,186
82.125,13.75,236
82.375,13.75,258
82.625,13.75,243
82.875,13.75,225
83.125,13.75,230
83.375,13.75,169
83.625,13.75,231
83.875,13.75,249
84.125,13.75,241
84.375,13.75,224
84.625,13.75,229
84.875,13.75,165
85.125,13.75,228
85.375,13.75,245
85.625,13.75,239
85.875,13.75,223
